Name,Age,Height,Reach,Sig. Str. Landed Per Min,Sig. Str. Absorbed Per Min,Takedown avg Per 15 Min,Submission avg Per 15 Min,Sig. Str. Defense (%),Takedown Defense (%),Knockdown Avg,Average fight time (secs),Sig. Str. By Position (Standing),Sig. Str. By Position (Clinch),Sig. Str. By Position (Ground),Win by Method (KO/TKO),Win by Method (Decision),Win by Method (Sub),Striking accuracy (%),Takedown Accuracy (%),Wins,Losses,Draws,Style_Boxing,Style_Brawler,Style_Brazilian Jiu-Jitsu,Style_Freestyle,Style_Grappler,Style_Jiu-Jitsu,Style_Judo,Style_Karate,Style_Kickboxer,Style_Kung Fu,Style_MMA,Style_Muay Thai,Style_Sambo,Style_Striker,Style_Taekwondo,Style_Wrestler,Style_Wrestling
Christina Marks,0.64,0.9178082191780821,0.6774193548387095,0.44523597506678536,0.29702970297029707,1.0,0.0,0.7647058823529411,0.0,0.13333333333333333,0.005833333333333334,0.0020964360587002098,0.0,0.010638297872340425,0.1764705882352941,0.03076923076923077,0.710843373493976,1.0,0.08,0.34615384615384615,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mallory Martin,0.31999999999999995,0.8767123287671232,0.2903225806451615,0.3935886019590383,0.6574257425742575,0.304,0.03374233128834356,0.6470588235294118,0.25,0.0,0.4608333333333334,0.11600279524807826,0.046052631578947366,0.06028368794326241,0.11764705882352941,0.046153846153846156,0.024096385542168676,0.49,0.44,0.2692307692307693,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Melissa Martinez,0.16000000000000003,0.8493150684931506,0.4838709677419355,0.26714158504007124,0.2504950495049505,0.13333333333333333,0.0,0.5411764705882353,0.0,1.0,0.030833333333333334,0.0041928721174004195,0.0043859649122807015,0.017730496453900707,0.11764705882352941,0.0,0.6987951807228916,0.5,0.07,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Tiffany Masters,0.28000000000000014,0.8630136986301369,0.4193548387096775,0.31433659839715045,0.25544554455445545,0.408,0.0,0.6,0.0,0.9811111111111112,0.013333333333333334,0.009783368273934312,0.04824561403508772,0.0035460992907801418,0.0,0.015384615384615385,0.7590361445783133,0.6,0.02,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Miranda Maverick,0.2400000000000001,0.8698630136986301,0.4516129032258065,0.3196794300979519,0.24356435643564356,0.324,0.03578732106339468,0.7058823529411764,0.42,0.0,0.6475000000000001,0.25716282320055905,0.06578947368421052,0.23758865248226949,0.058823529411764705,0.1076923076923077,0.0963855421686747,0.46,0.46,0.6153846153846154,0.23809523809523808,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Gina Mazany,0.5200000000000001,0.9041095890410958,0.6451612903225805,0.3321460373998219,0.34851485148514855,0.5786666666666667,0.023517382413087935,0.5882352941176471,0.33,0.0002555555555555556,0.41000000000000003,0.10761705101327743,0.12280701754385964,0.12411347517730496,0.23529411764705882,0.03076923076923077,0.012048192771084338,0.51,0.53,0.2692307692307693,0.2857142857142857,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sabina Mazo,0.20000000000000007,0.9178082191780821,0.7419354838709675,0.5431878895814781,0.4306930693069307,0.08666666666666667,0.016359918200409,0.6705882352941176,0.59,0.00017777777777777779,0.6575000000000001,0.3214535290006988,0.1644736842105263,0.09574468085106383,0.11764705882352941,0.09230769230769231,0.012048192771084338,0.44,0.8,0.34615384615384615,0.19047619047619047,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Molly McCann,0.5200000000000001,0.8767123287671232,0.22580645161290347,0.47996438112199463,0.4673267326732673,0.24533333333333335,0.055214723926380375,0.7411764705882353,0.39,0.00024444444444444443,0.5316666666666667,0.4346610761705101,0.1337719298245614,0.22340425531914893,0.3529411764705882,0.1076923076923077,0.012048192771084338,0.5,0.37,0.5384615384615385,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cory McKenna,0.12,0.8630136986301369,0.0,0.26714158504007124,0.31584158415841584,0.29600000000000004,0.044989775051124746,0.5764705882352941,0.71,0.0,0.5641666666666667,0.10691823899371068,0.03289473684210526,0.12411347517730496,0.11764705882352941,0.06153846153846154,0.024096385542168676,0.4,0.59,0.3076923076923077,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Sara McMann,0.84,0.9041095890410958,0.4838709677419355,0.20124666073018696,0.1900990099009901,0.584,0.05112474437627812,0.5647058823529412,0.5,8.888888888888889e-05,0.5341666666666667,0.10691823899371068,0.19517543859649122,0.5957446808510638,0.11764705882352941,0.1076923076923077,0.04819277108433735,0.46,0.65,0.5,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vanessa Melo,0.5600000000000002,0.8904109589041096,0.4193548387096775,0.3098842386464826,0.6069306930693069,0.0,0.0,0.6941176470588235,0.71,0.0,0.75,0.13906359189378056,0.017543859649122806,0.0070921985815602835,0.0,0.13846153846153847,0.024096385542168676,0.31,0.0,0.42307692307692313,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Juliana Miller,0.2400000000000001,0.9178082191780821,0.4838709677419355,0.2947462154942119,0.4702970297029703,0.24533333333333335,0.18813905930470348,0.38823529411764707,0.0,0.7255555555555555,0.05416666666666667,0.011879804332634521,0.05701754385964912,0.0035460992907801418,0.0,0.046153846153846156,0.5421686746987953,0.44,0.04,0.11538461538461539,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Roxanne Modafferi,0.7600000000000001,0.9178082191780821,0.6774193548387095,0.2983081032947462,0.5643564356435644,0.18000000000000002,0.0081799591002045,0.6,0.3,8.888888888888889e-05,0.7116666666666667,0.3829489867225716,0.13596491228070173,0.20567375886524822,0.23529411764705882,0.24615384615384617,0.060240963855421686,0.31,0.23,0.9615384615384616,1.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Nicco Montano,0.5200000000000001,0.8904109589041096,0.4193548387096775,0.49866429207479956,0.4386138613861386,0.3,0.03885480572597137,0.7529411764705882,0.6900000000000001,0.0,1.0,0.13067784765897972,0.03508771929824561,0.07446808510638298,0.11764705882352941,0.046153846153846156,0.0,0.42,0.55,0.19230769230769232,0.14285714285714285,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Sarah Moras,0.5600000000000002,0.9041095890410958,0.5483870967741935,0.2030276046304541,0.3544554455445545,0.08933333333333333,0.081799591002045,0.5882352941176471,0.33,0.0,0.6258333333333334,0.11390635918937805,0.03728070175438596,0.2730496453900709,0.1764705882352941,0.015384615384615385,0.024096385542168676,0.34,0.22,0.23076923076923078,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gisele Moreira,0.84,0.9041095890410958,0.4685351665785302,0.5280498664292075,0.6267326732673267,0.5333333333333333,0.0,0.5764705882352941,0.0,1.0,0.0675,0.002795248078266946,0.008771929824561403,0.0,0.0,0.0,0.5060240963855422,0.5700000000000001,0.0,0.0,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Peggy Morgan,0.88,1.0,0.7419354838709675,0.20213713268032057,0.8118811881188118,0.0,0.0,0.4,0.5,0.0,0.75,0.02166317260656883,0.0,0.010638297872340425,0.0,0.0,0.0,0.23,0.02,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Maryna Moroz,0.44000000000000006,0.9178082191780821,0.5483870967741935,0.3935886019590383,0.48415841584158414,0.09333333333333332,0.06134969325153374,0.611764705882353,0.43,0.0,0.625,0.376659678546471,0.12719298245614036,0.23049645390070922,0.058823529411764705,0.06153846153846154,0.07228915662650603,0.34,0.24,0.42307692307692313,0.2857142857142857,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Eduarda Moura,0.36,0.9041095890410958,0.5483870967741935,0.27515583259127335,0.20792079207920794,0.6866666666666668,0.05828220858895705,0.6,1.0,0.0,0.43750000000000006,0.012578616352201257,0.013157894736842105,0.20212765957446807,0.1764705882352941,0.015384615384615385,0.060240963855421686,0.58,0.3,0.38461538461538464,0.047619047619047616,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Jamie Moyle,0.5200000000000001,0.8356164383561644,0.4193548387096775,0.4016028495102404,0.39603960396039606,0.13333333333333333,0.0,0.7764705882352941,0.5,0.0,0.75,0.10971348707197763,0.07236842105263158,0.04609929078014184,0.0,0.046153846153846156,0.012048192771084338,0.52,0.21,0.15384615384615385,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lauren Mueller,0.4,0.8904109589041096,0.5483870967741935,0.3633125556544969,0.37326732673267327,0.09333333333333332,0.0,0.6941176470588235,0.71,0.0,0.64,0.13487071977638015,0.1293859649122807,0.031914893617021274,0.058823529411764705,0.06153846153846154,0.0,0.42,0.5,0.19230769230769232,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Melissa Mullins,0.44000000000000006,0.9178082191780821,0.6129032258064515,0.24309884238646481,0.36039603960396044,0.08666666666666667,0.0,0.5529411764705883,0.75,0.0,0.5775,0.03563941299790356,0.006578947368421052,0.031914893617021274,0.1764705882352941,0.03076923076923077,0.0,0.53,0.2,0.23076923076923078,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Kanako Murata,0.36,0.8356164383561644,0.22580645161290347,0.1914514692787177,0.2376237623762376,0.45066666666666666,0.07668711656441718,0.6235294117647059,1.0,0.0,0.6666666666666667,0.023060796645702306,0.010964912280701754,0.1702127659574468,0.11764705882352941,0.09230769230769231,0.04819277108433735,0.5700000000000001,0.56,0.46153846153846156,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Lauren Murphy,0.7200000000000001,0.8904109589041096,0.5483870967741935,0.3606411398040961,0.5198019801980198,0.13733333333333334,0.0071574642126789375,0.6470588235294118,0.7000000000000001,7.777777777777778e-05,0.7291666666666667,0.4150943396226415,0.2741228070175438,0.37943262411347517,0.47058823529411764,0.09230769230769231,0.012048192771084338,0.39,0.25,0.6153846153846154,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Rin Nakai,0.6,0.8356164383561644,0.09677419354838745,0.13980409617097062,0.38613861386138615,0.4,0.05112474437627812,0.7176470588235294,0.75,0.0,0.75,0.02026554856743536,0.039473684210526314,0.0,0.23529411764705882,0.09230769230769231,0.07228915662650603,0.34,0.19,0.6153846153846154,0.09523809523809523,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rose Namajunas,0.44000000000000006,0.8904109589041096,0.4193548387096775,0.3294746215494212,0.3346534653465347,0.20666666666666667,0.04396728016359918,0.7529411764705882,0.59,0.0003444444444444444,0.7558333333333334,0.5108315863032844,0.1469298245614035,0.34397163120567376,0.11764705882352941,0.09230769230769231,0.07228915662650603,0.43,0.53,0.5384615384615385,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Jaimee Nievera,0.68,0.8904109589041096,0.4685351665785302,0.14870881567230632,0.8643564356435645,0.23866666666666667,0.0,0.4,0.0,0.5577777777777778,0.009166666666666667,0.0020964360587002098,0.0,0.0,0.0,0.0,0.6506024096385542,0.17,0.07,0.15384615384615385,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Istela Nunes,0.4,0.8767123287671232,0.4838709677419355,0.4470169189670525,0.4792079207920792,0.0,0.0,0.7058823529411764,0.5,0.00044444444444444447,0.47000000000000003,0.116701607267645,0.046052631578947366,0.0035460992907801418,0.11764705882352941,0.06153846153846154,0.0,0.46,0.06,0.19230769230769232,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Amanda Nunes,0.5600000000000002,0.9315068493150684,0.6774193548387095,0.4051647373107747,0.2594059405940594,0.364,0.07157464212678936,0.6823529411764706,0.8200000000000001,0.0007,0.5366666666666667,0.46261355695317957,0.11403508771929824,0.925531914893617,0.7647058823529411,0.5538461538461539,0.04819277108433735,0.52,0.55,0.8846153846153847,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Josiane Nunes,0.36,0.8493150684931506,0.5483870967741935,0.5333926981300089,0.5198019801980198,0.0,0.0,0.6235294117647059,0.58,0.001,0.6241666666666668,0.17400419287211738,0.09429824561403508,0.024822695035460994,0.4117647058823529,0.046153846153846156,0.0,0.45,0.1,0.07692307692307693,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Casey O'Neill,0.20000000000000007,0.9041095890410958,0.6774193548387095,0.748886910062333,0.6237623762376238,0.236,0.06850715746421268,0.6705882352941176,0.67,0.0,0.5641666666666667,0.31865828092243187,0.05701754385964912,0.30851063829787234,0.1764705882352941,0.06153846153846154,0.024096385542168676,0.55,0.38,0.34615384615384615,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Maria Oliveira,0.20000000000000007,0.9041095890410958,0.6774193548387095,0.4479073909171861,0.5702970297029702,0.12666666666666665,0.0,0.5294117647058824,0.48,0.0,0.6308333333333334,0.2124388539482879,0.02412280701754386,0.0070921985815602835,0.4117647058823529,0.06153846153846154,0.012048192771084338,0.39,0.44,0.5,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ravena Oliveira,0.20000000000000007,0.8904109589041096,0.4685351665785302,0.08904719501335707,0.1188118811881188,0.26666666666666666,0.0,0.5764705882352941,0.63,0.0,0.75,0.009084556254367574,0.0043859649122807015,0.0,0.23529411764705882,0.07692307692307693,0.012048192771084338,0.48,0.67,0.2692307692307693,0.09523809523809523,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Rachael Ostovich,0.44000000000000006,0.8630136986301369,0.22580645161290347,0.22617987533392697,0.3930693069306931,0.2706666666666666,0.08282208588957056,0.6823529411764706,0.67,0.0,0.4625,0.056603773584905655,0.02412280701754386,0.0070921985815602835,0.0,0.03076923076923077,0.024096385542168676,0.43,0.8300000000000001,0.15384615384615385,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Larissa Pacheco,0.28000000000000014,0.8767123287671232,0.6774193548387095,0.10774710596616206,0.4099009900990099,0.0,0.0,0.6588235294117647,0.0,0.38666666666666666,0.009166666666666667,0.0006988120195667365,0.0043859649122807015,0.014184397163120567,0.0,0.09230769230769231,0.22891566265060243,0.0,0.1,0.07692307692307693,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kathryn Paprocki,0.36,0.8630136986301369,0.2903225806451615,0.08904719501335707,0.42277227722772276,0.0,0.0,0.5058823529411764,0.0,1.0,0.009166666666666667,0.002795248078266946,0.0,0.0,0.0,0.0,0.27710843373493976,0.0,0.0,0.038461538461538464,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ramona Pascual,0.5200000000000001,0.9178082191780821,0.4838709677419355,0.3446126447016919,0.8346534653465346,0.24133333333333334,0.0,0.5411764705882353,1.0,0.0,0.5516666666666667,0.06778476589797344,0.06140350877192982,0.010638297872340425,0.23529411764705882,0.015384615384615385,0.012048192771084338,0.5700000000000001,0.19,0.23076923076923078,0.23809523809523808,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Julianna Peña,0.5200000000000001,0.9041095890410958,0.6774193548387095,0.28138913624220835,0.2277227722772277,0.25866666666666666,0.0869120654396728,0.6,0.23,0.0,0.62,0.14675052410901468,0.1381578947368421,0.4219858156028369,0.1764705882352941,0.046153846153846156,0.07228915662650603,0.48,0.55,0.46153846153846156,0.23809523809523808,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Jessica Penne,0.7600000000000001,0.8904109589041096,0.5483870967741935,0.22439893143365983,0.4702970297029703,0.17600000000000002,0.056237218813905934,0.5529411764705883,0.36,0.0,0.5691666666666667,0.17889587700908455,0.1162280701754386,0.1276595744680851,0.11764705882352941,0.06153846153846154,0.0963855421686747,0.32,0.21,0.5384615384615385,0.38095238095238093,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Tecia Pennington,0.5200000000000001,0.8356164383561644,0.12903225806451646,0.42564559216384684,0.35544554455445543,0.08133333333333333,0.0071574642126789375,0.7176470588235294,0.66,7.777777777777778e-05,0.6900000000000001,0.6149545772187281,0.2982456140350877,0.14184397163120566,0.058823529411764705,0.16923076923076924,0.012048192771084338,0.48,0.14,0.5,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Raquel Pennington,0.5600000000000002,0.9178082191780821,0.5806451612903225,0.36865538735529824,0.32574257425742575,0.12,0.06952965235173825,0.7176470588235294,0.64,0.0,0.7383333333333334,0.4514325646401118,0.7763157894736842,0.35815602836879434,0.058823529411764705,0.18461538461538463,0.04819277108433735,0.52,0.28,0.6153846153846154,0.42857142857142855,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Viviane Pereira,0.31999999999999995,0.8356164383561644,0.2903225806451615,0.2404274265360641,0.4435643564356436,0.03333333333333333,0.02556237218813906,0.6823529411764706,0.29,0.0,0.75,0.09853249475890985,0.02850877192982456,0.028368794326241134,0.23529411764705882,0.1076923076923077,0.024096385542168676,0.3,1.0,0.5,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ailin Perez,0.31999999999999995,0.8904109589041096,0.4838709677419355,0.2591273374888691,0.13366336633663367,0.6920000000000001,0.0,0.6823529411764706,0.75,0.00030000000000000003,0.6866666666666668,0.039133473095737246,0.06798245614035087,0.25886524822695034,0.23529411764705882,0.07692307692307693,0.012048192771084338,0.58,0.51,0.38461538461538464,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Emily Peters Kagan,0.8000000000000002,0.8630136986301369,0.4838709677419355,0.2315227070347284,0.5237623762376238,0.248,0.0,0.44705882352941173,0.5,0.0,0.6058333333333333,0.031446540880503145,0.039473684210526314,0.0,0.0,0.046153846153846156,0.0,0.37,0.14,0.11538461538461539,0.14285714285714285,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ivana Petrovic,0.31999999999999995,0.9315068493150684,0.7419354838709675,0.195013357079252,0.2425742574257426,0.37733333333333335,0.1738241308793456,0.6235294117647059,0.6,0.0,0.6625000000000001,0.016771488469601678,0.013157894736842105,0.09929078014184398,0.1764705882352941,0.015384615384615385,0.024096385542168676,0.43,0.5,0.2692307692307693,0.047619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Elizabeth Phillips,0.6,0.8904109589041096,0.4193548387096775,0.2315227070347284,0.30396039603960395,0.1,0.02556237218813906,0.6823529411764706,0.53,0.0,0.75,0.0824598183088749,0.02412280701754386,0.09574468085106383,0.11764705882352941,0.03076923076923077,0.012048192771084338,0.34,0.25,0.19230769230769232,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fabiola Pidroni,0.31999999999999995,0.8889035806844025,0.4685351665785302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11365440253987762,0.15714589084731367,0.06892529852818662,0.08620764647035797,0.43581227436823106,0.322202166064982,0.34046098306026107,0.18890056022408963,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Luana Pinheiro,0.4,0.8561643835616438,0.2580645161290325,0.31789848619768474,0.4128712871287129,0.2986666666666667,0.02556237218813906,0.7411764705882353,0.67,0.0005555555555555556,0.5016666666666667,0.12718378756114604,0.046052631578947366,0.0425531914893617,0.11764705882352941,0.06153846153846154,0.060240963855421686,0.4,0.33,0.42307692307692313,0.14285714285714285,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Julia Polastri,0.20000000000000007,0.8493150684931506,0.3225806451612905,0.4853072128227961,0.6257425742574259,0.20533333333333334,0.07873210633946831,0.6705882352941176,0.43,0.0,0.6516666666666667,0.116701607267645,0.021929824561403508,0.1276595744680851,0.23529411764705882,0.07692307692307693,0.03614457831325302,0.52,1.0,0.46153846153846156,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lara Procopio,0.2400000000000001,0.8767123287671232,0.5806451612903225,0.5022261798753339,0.6435643564356436,0.42,0.03578732106339468,0.5529411764705883,0.5,0.0,0.7150000000000001,0.1418588399720475,0.06578947368421052,0.031914893617021274,0.058823529411764705,0.06153846153846154,0.024096385542168676,0.59,0.47000000000000003,0.2692307692307693,0.09523809523809523,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Lucie Pudilova,0.36,0.9315068493150684,0.5806451612903225,0.3205699020480855,0.402970297029703,0.09333333333333332,0.06134969325153374,0.5882352941176471,0.68,0.00022222222222222223,0.6833333333333333,0.25576519916142554,0.21271929824561403,0.2765957446808511,0.1764705882352941,0.13846153846153847,0.024096385542168676,0.38,0.32,0.5384615384615385,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Jessica Rakoczy,1.0,0.9178082191780821,0.6129032258064515,0.22261798753339268,0.35148514851485146,0.1,0.07668711656441718,0.7647058823529411,0.0,0.6666666666666666,0.025833333333333337,0.009084556254367574,0.013157894736842105,0.0,0.0,0.0,0.5421686746987953,0.2,0.01,0.15384615384615385,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Bec Rawlings,0.5200000000000001,0.9041095890410958,0.3548387096774195,0.39893143365983974,0.5603960396039604,0.09466666666666666,0.03680981595092025,0.6705882352941176,0.68,0.0,0.6033333333333334,0.2047519217330538,0.1425438596491228,0.07092198581560283,0.058823529411764705,0.03076923076923077,0.04819277108433735,0.43,0.4,0.2692307692307693,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Elise Reed,0.36,0.8630136986301369,0.2903225806451615,0.23686553873552985,0.302970297029703,0.07733333333333332,0.0,0.611764705882353,0.42,0.0002111111111111111,0.55,0.1111111111111111,0.07017543859649122,0.04964539007092199,0.11764705882352941,0.06153846153846154,0.0,0.49,0.6,0.2692307692307693,0.19047619047619047,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Marion Reneau,1.0,0.9041095890410958,0.6129032258064515,0.28495102404274264,0.34851485148514855,0.08266666666666667,0.08077709611451943,0.7058823529411764,0.5,0.0,0.655,0.2508735150244584,0.2324561403508772,0.28723404255319146,0.29411764705882354,0.015384615384615385,0.03614457831325302,0.42,0.64,0.34615384615384615,0.38095238095238093,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Lucrezia Ria,0.4,0.8889035806844025,0.4685351665785302,0.3624220837043633,0.4356435643564357,0.13333333333333333,0.0,0.5411764705882353,0.0,1.0,0.01916666666666667,0.008385744234800839,0.05701754385964912,0.0,0.0,0.0,0.5662650602409639,0.33,0.0,0.0,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Amanda Ribas,0.36,0.8767123287671232,0.4838709677419355,0.41228851291184326,0.33663366336633666,0.27599999999999997,0.06646216768916156,0.7176470588235294,0.85,0.00012222222222222221,0.6275000000000001,0.38155136268343814,0.07675438596491227,0.20567375886524822,0.1764705882352941,0.07692307692307693,0.04819277108433735,0.4,0.51,0.46153846153846156,0.23809523809523808,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Tabatha Ricci,0.31999999999999995,0.8356164383561644,0.16129032258064546,0.3811219946571683,0.48910891089108915,0.39866666666666667,0.017382413087934562,0.7176470588235294,0.78,0.0,0.6441666666666667,0.21104122990915442,0.046052631578947366,0.22340425531914893,0.058823529411764705,0.09230769230769231,0.03614457831325302,0.37,0.35000000000000003,0.38461538461538464,0.09523809523809523,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Kali Robbins,0.7200000000000001,0.8630136986301369,0.3225806451612905,0.3321460373998219,0.9306930693069307,0.26666666666666666,0.0,0.5294117647058824,0.0,1.0,0.04166666666666667,0.0041928721174004195,0.0,0.0,0.0,0.0,0.5662650602409639,0.33,0.06,0.07692307692307693,0.0,0.06696428571428571,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gillian Robertson,0.31999999999999995,0.8904109589041096,0.2903225806451615,0.25200356188780054,0.29306930693069305,0.33066666666666666,0.10838445807770962,0.6588235294117647,0.41000000000000003,0.0,0.49833333333333335,0.16561844863731656,0.03289473684210526,0.8085106382978723,0.11764705882352941,0.046153846153846156,0.10843373493975904,0.49,0.42,0.5384615384615385,0.38095238095238093,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Piera Rodriguez,0.4,0.8630136986301369,0.3225806451612905,0.3241317898486198,0.28118811881188116,0.41466666666666663,0.0,0.6941176470588235,0.67,0.0002666666666666667,0.6258333333333334,0.0978336827393431,0.1513157894736842,0.0673758865248227,0.29411764705882354,0.06153846153846154,0.0,0.47000000000000003,0.42,0.34615384615384615,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Marina Rodriguez,0.64,0.9041095890410958,0.4193548387096775,0.42920747996438113,0.30891089108910896,0.03066666666666667,0.023517382413087935,0.6588235294117647,0.65,0.00016666666666666666,0.7058333333333334,0.44304682040531096,0.5219298245614035,0.28723404255319146,0.3529411764705882,0.13846153846153847,0.012048192771084338,0.47000000000000003,0.43,0.6538461538461539,0.19047619047619047,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Karol Rosa,0.31999999999999995,0.8904109589041096,0.5806451612903225,0.5779162956366874,0.4861386138613862,0.16,0.0,0.5882352941176471,0.68,0.00022222222222222223,0.75,0.5478686233403214,0.22807017543859648,0.30141843971631205,0.23529411764705882,0.18461538461538463,0.024096385542168676,0.5700000000000001,0.46,0.6923076923076923,0.2857142857142857,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Hilarie Rose,0.36,0.8889035806844025,0.4685351665785302,0.20747996438112198,0.6069306930693069,0.0,0.0,0.5176470588235293,1.0,0.0,0.75,0.020964360587002094,0.010964912280701754,0.0,0.0,0.0,0.0,0.34,0.0,0.15384615384615385,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ronda Rousey,0.6,0.9041095890410958,0.6129032258064515,0.371326803205699,0.4099009900990099,0.8346666666666667,0.4928425357873211,0.5176470588235293,0.5,0.0010666666666666667,0.13,0.034241788958770086,0.11184210526315788,0.10638297872340426,0.1764705882352941,0.0,0.10843373493975904,0.53,0.68,0.46153846153846156,0.09523809523809523,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
